&a / °	I1 / %
-3,429	18,7
-3,434	19,5
-3,440	18,8
-3,445	16,5
-3,450	14,0
-3,456	12,6
-3,461	12,5
-3,466	14,1
-3,472	17,7
-3,477	21,6
-3,482	22,6
-3,488	21,5
-3,493	20,7
-3,498	21,3
-3,504	23,8
-3,509	27,2
-3,514	28,4
-3,520	26,1
-3,525	22,1
-3,530	19,3
-3,536	18,1
-3,541	18,5
-3,546	19,1
-3,552	18,0
-3,557	15,6
-3,562	13,3
-3,568	12,2
-3,573	12,6
-3,578	15,0
-3,584	19,2
-3,589	22,3
-3,594	22,1
-3,600	20,8
-3,605	20,4
-3,610	22,0
-3,616	25,6
-3,621	28,6
-3,626	27,7
-3,632	23,8
-3,637	20,2
-3,642	18,3
-3,647	18,0
-3,653	18,5
-3,658	17,9
-3,663	15,6
-3,669	13,4
-3,674	12,0
-3,679	12,4
-3,685	14,8
-3,690	19,1
-3,695	21,9
-3,701	21,6
-3,706	20,4
-3,711	20,4
-3,717	22,2
-3,722	25,8
-3,727	28,2
-3,733	26,3
-3,738	22,4
-3,743	19,2
-3,749	17,8
-3,754	18,0
-3,759	18,3
-3,765	17,1
-3,770	14,6
-3,775	12,6
-3,781	12,0
-3,786	13,3
-3,791	16,9
-3,797	20,5
-3,802	21,3
-3,807	20,3
-3,813	19,8
-3,818	21,0
-3,823	24,1
-3,829	26,9
-3,834	26,1
-3,839	22,6
-3,844	19,2
-3,850	17,5
-3,855	17,2
-3,860	17,7
-3,866	16,8
-3,871	14,4
-3,876	12,4
-3,882	12,1
-3,887	13,6
-3,892	17,1
-3,898	20,3
-3,903	20,7
-3,908	19,8
-3,914	19,6
-3,919	21,2
-3,924	23,7
-3,930	25,0
-3,935	23,0
-3,940	19,8
-3,946	17,6
-3,951	17,0
-3,956	17,4
-3,962	17,2
-3,967	15,6
-3,972	13,4
-3,978	12,1
-3,983	12,7
-3,988	15,3
-3,994	18,8
-3,999	20,4
-4,004	19,7
-4,009	19,2
-4,015	20,1
-4,020	23,0
-4,025	25,6
-4,031	24,7
-4,036	21,4
-4,041	18,4
-4,047	17,2
-4,052	17,2
-4,057	17,2
-4,063	15,6
-4,068	13,6
-4,073	12,3
-4,079	12,8
-4,084	15,2
-4,089	18,4
-4,095	19,5
-4,100	18,7
-4,105	18,3
-4,111	19,6
-4,116	22,3
-4,121	23,9
-4,127	22,6
-4,132	19,8
-4,137	17,7
-4,143	16,9
-4,148	16,9
-4,153	16,3
-4,158	14,5
-4,164	12,6
-4,169	12,2
-4,174	13,5
-4,180	16,4
-4,185	18,8
-4,190	19,2
-4,196	18,7
-4,201	19,1
-4,206	21,0
-4,212	23,3
-4,217	23,3
-4,222	21,0
-4,228	18,3
-4,233	16,8
-4,238	16,6
-4,244	16,2
-4,249	14,7
-4,254	12,9
-4,260	12,2
-4,265	13,1
-4,270	15,7
-4,275	18,3
-4,281	19,0
-4,286	18,6
-4,291	19,0
-4,297	20,8
-4,302	23,0
-4,307	23,0
-4,313	20,6
-4,318	18,1
-4,323	16,8
-4,329	16,5
-4,334	16,0
-4,339	14,5
-4,345	12,9
-4,350	12,5
-4,355	13,7
-4,361	16,1
-4,366	17,9
-4,371	18,0
-4,377	17,8
-4,382	18,8
-4,387	20,9
-4,392	22,7
-4,398	21,9
-4,403	19,4
-4,408	17,3
-4,414	16,4
-4,419	16,0
-4,424	15,2
-4,430	13,6
-4,435	12,4
-4,440	12,8
-4,446	14,7
-4,451	17,1
-4,456	18,4
-4,462	18,3
-4,467	18,7
-4,472	20,2
-4,478	21,9
-4,483	22,0
-4,488	19,9
-4,493	17,5
-4,499	15,9
-4,504	15,0
-4,509	14,1
-4,515	12,8
-4,520	12,0
-4,525	12,5
-4,531	14,4
-4,536	16,8
-4,541	18,0
-4,547	18,0
-4,552	18,3
-4,557	19,5
-4,563	20,9
-4,568	20,8
-4,573	18,8
-4,578	16,8
-4,584	15,6
-4,589	15,1
-4,594	14,4
-4,600	13,2
-4,605	12,4
-4,610	12,8
-4,616	14,5
-4,621	16,5
-4,626	17,6
-4,632	17,7
-4,637	18,2
-4,642	19,5
-4,648	20,7
-4,653	20,0
-4,658	18,0
-4,663	16,0
-4,669	14,8
-4,674	14,3
-4,679	13,5
-4,685	12,4
-4,690	12,2
-4,695	13,0
-4,701	15,0
-4,706	16,7
-4,711	17,3
-4,717	17,6
-4,722	18,4
-4,727	19,6
-4,733	19,8
-4,738	18,3
-4,743	16,3
-4,748	14,8
-4,754	14,0
-4,759	13,2
-4,764	12,4
-4,770	12,0
-4,775	12,6
-4,780	14,1
-4,786	15,6
-4,791	16,5
-4,796	17,1
-4,802	17,9
-4,807	18,8
-4,812	18,9
-4,818	17,8
-4,823	16,0
-4,828	14,7
-4,833	13,7
-4,839	12,9
-4,844	11,7
-4,849	11,2
-4,855	12,0
-4,860	13,6
-4,865	15,1
-4,871	15,9
-4,876	16,4
-4,881	17,5
-4,887	18,4
-4,892	18,4
-4,897	17,2
-4,902	15,5
-4,908	14,3
-4,913	13,3
-4,918	12,1
-4,924	11,2
-4,929	10,8
-4,934	11,6
-4,940	13,2
-4,945	14,6
-4,950	15,2
-4,956	16,0
-4,961	17,1
-4,966	18,0
-4,971	17,6
-4,977	15,9
-4,982	14,4
-4,987	13,3
-4,993	12,4
-4,998	11,2
-5,003	10,4
-5,009	10,4
-5,014	11,6
-5,019	13,2
-5,025	14,0
-5,030	14,4
-5,035	15,2
-5,040	16,4
-5,046	17,1
-5,051	16,0
-5,056	14,2
-5,062	13,0
-5,067	12,2
-5,072	11,3
-5,078	10,0
-5,083	9,6
-5,088	10,0
-5,094	11,6
-5,099	12,8
-5,104	13,2
-5,109	13,6
-5,115	14,7
-5,120	15,7
-5,125	15,3
-5,131	13,6
-5,136	12,0
-5,141	11,2
-5,147	10,8
-5,152	9,6
-5,157	8,8
-5,162	8,8
-5,168	10,0
-5,173	11,2
-5,178	11,6
-5,184	11,6
-5,189	12,4
-5,194	13,6
-5,200	13,8
-5,205	12,5
-5,210	11,0
-5,216	10,1
-5,221	9,6
-5,226	8,8
-5,231	8,0
-5,237	7,6
-5,242	8,4
-5,247	9,6
-5,253	10,0
-5,258	10,0
-5,263	10,6
-5,269	11,5
-5,274	11,6
-5,279	10,7
-5,284	9,5
-5,290	8,7
-5,295	8,3
-5,300	7,6
-5,306	6,8
-5,311	6,7
-5,316	7,1
-5,322	7,8
-5,327	8,1
-5,332	8,1
-5,337	8,5
-5,343	9,1
-5,348	9,1
-5,353	8,3
-5,359	7,5
-5,364	6,8
-5,369	6,4
-5,375	5,9
-5,380	5,5
-5,385	5,4
-5,390	5,8
-5,396	6,0
-5,401	6,0
-5,406	6,1
-5,412	6,5
-5,417	6,8
-5,422	6,5
-5,428	6,0
-5,433	5,5
-5,438	5,0
-5,443	4,6
-5,449	4,2
-5,454	4,2
