&a / °	I1 / %
-3,429	12,2
-3,434	9,3
-3,440	7,2
-3,445	6,0
-3,450	5,2
-3,456	5,1
-3,461	5,2
-3,466	5,6
-3,472	6,4
-3,477	8,0
-3,482	10,3
-3,488	13,6
-3,493	18,0
-3,498	21,3
-3,504	23,1
-3,509	24,4
-3,514	24,5
-3,520	22,6
-3,525	20,2
-3,530	18,2
-3,536	15,2
-3,541	11,6
-3,546	8,8
-3,552	6,8
-3,557	5,6
-3,562	5,0
-3,568	4,8
-3,573	5,2
-3,578	5,8
-3,584	7,0
-3,589	8,8
-3,594	11,6
-3,600	15,6
-3,605	19,6
-3,610	21,9
-3,616	23,6
-3,621	24,8
-3,626	24,0
-3,632	21,3
-3,637	18,9
-3,642	16,0
-3,647	12,4
-3,653	9,2
-3,658	7,1
-3,663	5,6
-3,669	4,8
-3,674	4,7
-3,679	5,1
-3,685	5,8
-3,690	7,0
-3,695	8,8
-3,701	11,6
-3,706	15,6
-3,711	19,4
-3,717	21,4
-3,722	23,2
-3,727	24,1
-3,733	22,6
-3,738	20,2
-3,743	17,8
-3,749	14,6
-3,754	11,0
-3,759	8,3
-3,765	6,4
-3,770	5,2
-3,775	4,8
-3,781	4,8
-3,786	5,3
-3,791	6,3
-3,797	7,9
-3,802	10,3
-3,807	14,0
-3,813	18,0
-3,818	20,4
-3,823	22,0
-3,829	23,2
-3,834	22,4
-3,839	20,1
-3,844	17,5
-3,850	14,4
-3,855	10,9
-3,860	8,3
-3,866	6,4
-3,871	5,3
-3,876	4,9
-3,882	4,9
-3,887	5,4
-3,892	6,4
-3,898	8,0
-3,903	10,8
-3,908	14,4
-3,914	18,0
-3,919	20,0
-3,924	21,2
-3,930	21,5
-3,935	20,0
-3,940	17,9
-3,946	15,7
-3,951	12,9
-3,956	9,8
-3,962	7,4
-3,967	5,9
-3,972	5,1
-3,978	5,0
-3,983	5,2
-3,988	6,0
-3,994	7,3
-3,999	9,5
-4,004	12,7
-4,009	16,4
-4,015	19,2
-4,020	20,9
-4,025	22,0
-4,031	21,2
-4,036	18,8
-4,041	16,4
-4,047	13,5
-4,052	10,3
-4,057	7,9
-4,063	6,3
-4,068	5,3
-4,073	5,2
-4,079	5,5
-4,084	6,2
-4,089	7,5
-4,095	9,6
-4,100	12,4
-4,105	15,6
-4,111	18,0
-4,116	20,0
-4,121	20,6
-4,127	19,4
-4,132	17,6
-4,137	15,4
-4,143	12,4
-4,148	9,5
-4,153	7,2
-4,158	5,9
-4,164	5,2
-4,169	5,2
-4,174	5,6
-4,180	6,6
-4,185	8,4
-4,190	11,1
-4,196	14,4
-4,201	17,2
-4,206	18,9
-4,212	20,2
-4,217	19,9
-4,222	18,3
-4,228	16,0
-4,233	13,2
-4,238	10,0
-4,244	7,6
-4,249	6,0
-4,254	5,2
-4,260	5,2
-4,265	5,6
-4,270	6,4
-4,275	8,1
-4,281	10,5
-4,286	13,7
-4,291	16,7
-4,297	18,6
-4,302	19,8
-4,307	19,6
-4,313	18,0
-4,318	15,6
-4,323	12,8
-4,329	10,0
-4,334	7,6
-4,339	6,2
-4,345	5,6
-4,350	5,6
-4,355	6,0
-4,361	7,0
-4,366	8,6
-4,371	11,0
-4,377	14,0
-4,382	16,8
-4,387	18,6
-4,392	19,4
-4,398	18,7
-4,403	16,7
-4,408	14,3
-4,414	11,4
-4,419	8,8
-4,424	6,8
-4,430	5,6
-4,435	5,2
-4,440	5,6
-4,446	6,4
-4,451	8,0
-4,456	10,4
-4,462	13,2
-4,467	16,0
-4,472	17,7
-4,478	18,8
-4,483	18,5
-4,488	16,9
-4,493	14,6
-4,499	11,8
-4,504	9,0
-4,509	6,9
-4,515	5,6
-4,520	5,2
-4,525	5,6
-4,531	6,4
-4,536	7,9
-4,541	10,0
-4,547	12,8
-4,552	15,4
-4,557	17,1
-4,563	18,0
-4,568	17,6
-4,573	16,0
-4,578	14,0
-4,584	11,4
-4,589	8,8
-4,594	6,8
-4,600	5,6
-4,605	5,2
-4,610	5,6
-4,616	6,4
-4,621	8,0
-4,626	10,4
-4,632	13,2
-4,637	15,6
-4,642	17,2
-4,648	18,0
-4,653	17,2
-4,658	15,2
-4,663	12,8
-4,669	10,0
-4,674	7,6
-4,679	6,0
-4,685	5,2
-4,690	5,2
-4,695	5,6
-4,701	6,8
-4,706	8,8
-4,711	11,2
-4,717	14,0
-4,722	16,0
-4,727	17,0
-4,733	17,0
-4,738	15,5
-4,743	13,4
-4,748	10,8
-4,754	8,4
-4,759	6,4
-4,764	5,2
-4,770	4,8
-4,775	5,2
-4,780	6,4
-4,786	8,2
-4,791	10,5
-4,796	13,1
-4,802	15,2
-4,807	16,4
-4,812	16,4
-4,818	15,2
-4,823	13,0
-4,828	10,8
-4,833	8,3
-4,839	6,3
-4,844	5,1
-4,849	4,7
-4,855	4,8
-4,860	5,9
-4,865	7,6
-4,871	10,0
-4,876	12,8
-4,881	14,8
-4,887	16,0
-4,892	16,0
-4,897	14,8
-4,902	12,8
-4,908	10,3
-4,913	7,9
-4,918	6,0
-4,924	4,8
-4,929	4,4
-4,934	4,4
-4,940	5,5
-4,945	7,5
-4,950	10,0
-4,956	12,7
-4,961	14,6
-4,966	15,6
-4,971	15,2
-4,977	13,7
-4,982	11,6
-4,987	9,1
-4,993	6,7
-4,998	5,2
-5,003	4,4
-5,009	4,0
-5,014	4,4
-5,019	5,6
-5,025	7,6
-5,030	10,3
-5,035	12,5
-5,040	14,1
-5,046	14,8
-5,051	13,9
-5,056	12,1
-5,062	9,7
-5,067	7,3
-5,072	5,6
-5,078	4,4
-5,083	3,9
-5,088	3,9
-5,094	4,6
-5,099	6,0
-5,104	8,4
-5,109	10,8
-5,115	12,4
-5,120	13,3
-5,125	13,0
-5,131	11,6
-5,136	9,6
-5,141	7,4
-5,147	5,6
-5,152	4,4
-5,157	3,6
-5,162	3,4
-5,168	3,8
-5,173	4,9
-5,178	6,5
-5,184	8,4
-5,189	10,4
-5,194	11,6
-5,200	11,6
-5,205	10,5
-5,210	8,9
-5,216	6,8
-5,221	5,2
-5,226	4,4
-5,231	3,6
-5,237	3,2
-5,242	3,5
-5,247	4,3
-5,253	5,6
-5,258	7,2
-5,263	8,8
-5,269	9,6
-5,274	9,7
-5,279	8,9
-5,284	7,6
-5,290	6,0
-5,295	4,5
-5,300	3,5
-5,306	3,0
-5,311	2,8
-5,316	2,8
-5,322	3,6
-5,327	4,7
-5,332	5,9
-5,337	7,0
-5,343	7,6
-5,348	7,6
-5,353	6,8
-5,359	5,6
-5,364	4,4
-5,369	3,6
-5,375	2,8
-5,380	2,4
-5,385	2,1
-5,390	2,4
-5,396	2,8
-5,401	3,6
-5,406	4,4
-5,412	5,2
-5,417	5,6
-5,422	5,4
-5,428	4,8
-5,433	4,0
-5,438	3,2
-5,443	2,4
-5,449	2,0
-5,454	1,9
