&a / °	I1 / %
-3,429	18,8
-3,434	19,8
-3,440	20,0
-3,445	18,4
-3,450	15,9
-3,456	14,3
-3,461	14,1
-3,466	16,1
-3,472	20,1
-3,477	23,2
-3,482	23,0
-3,488	21,3
-3,493	20,5
-3,498	21,4
-3,504	24,2
-3,509	27,8
-3,514	29,1
-3,520	26,8
-3,525	22,7
-3,530	19,7
-3,536	18,4
-3,541	18,4
-3,546	19,4
-3,552	19,4
-3,557	17,4
-3,562	15,1
-3,568	13,9
-3,573	14,4
-3,578	17,2
-3,584	21,5
-3,589	23,2
-3,594	22,0
-3,600	20,4
-3,605	20,4
-3,610	22,3
-3,616	26,0
-3,621	29,2
-3,626	28,4
-3,632	24,4
-3,637	20,7
-3,642	18,5
-3,647	18,0
-3,653	18,8
-3,658	19,1
-3,663	17,5
-3,669	15,1
-3,674	13,7
-3,679	14,1
-3,685	17,0
-3,690	21,1
-3,695	22,7
-3,701	21,5
-3,706	20,3
-3,711	20,3
-3,717	22,4
-3,722	26,2
-3,727	28,7
-3,733	27,0
-3,738	22,9
-3,743	19,6
-3,749	18,0
-3,754	18,0
-3,759	18,8
-3,765	18,4
-3,770	16,3
-3,775	14,3
-3,781	13,6
-3,786	15,2
-3,791	19,2
-3,797	22,0
-3,802	21,6
-3,807	20,2
-3,813	19,7
-3,818	21,2
-3,823	24,6
-3,829	27,7
-3,834	26,9
-3,839	23,2
-3,844	19,6
-3,850	17,6
-3,855	17,2
-3,860	18,1
-3,866	18,0
-3,871	16,1
-3,876	14,2
-3,882	13,8
-3,887	15,5
-3,892	19,2
-3,898	21,3
-3,903	20,8
-3,908	19,6
-3,914	19,6
-3,919	21,3
-3,924	24,2
-3,930	25,6
-3,935	23,7
-3,940	20,3
-3,946	17,9
-3,951	17,1
-3,956	17,6
-3,962	18,0
-3,967	16,9
-3,972	14,9
-3,978	13,7
-3,983	14,5
-3,988	17,3
-3,994	20,4
-3,999	20,8
-4,004	19,6
-4,009	19,2
-4,015	20,4
-4,020	23,6
-4,025	26,3
-4,031	25,5
-4,036	22,0
-4,041	18,8
-4,047	17,2
-4,052	17,4
-4,057	17,8
-4,063	17,0
-4,068	15,0
-4,073	13,8
-4,079	14,5
-4,084	17,3
-4,089	20,0
-4,095	20,1
-4,100	18,8
-4,105	18,4
-4,111	19,7
-4,116	22,7
-4,121	24,7
-4,127	23,3
-4,132	20,3
-4,137	18,0
-4,143	17,0
-4,148	17,1
-4,153	17,1
-4,158	15,9
-4,164	14,3
-4,169	13,8
-4,174	15,4
-4,180	18,2
-4,185	19,9
-4,190	19,5
-4,196	18,7
-4,201	19,2
-4,206	21,2
-4,212	23,8
-4,217	24,0
-4,222	21,6
-4,228	18,8
-4,233	17,2
-4,238	16,8
-4,244	16,8
-4,249	16,0
-4,254	14,4
-4,260	13,6
-4,265	14,8
-4,270	17,5
-4,275	19,4
-4,281	19,4
-4,286	18,7
-4,291	19,1
-4,297	21,1
-4,302	23,5
-4,307	23,7
-4,313	21,2
-4,318	18,5
-4,323	16,9
-4,329	16,8
-4,334	16,8
-4,339	15,7
-4,345	14,3
-4,350	13,9
-4,355	15,2
-4,361	17,7
-4,366	18,8
-4,371	18,4
-4,377	17,8
-4,382	18,9
-4,387	21,4
-4,392	23,3
-4,398	22,5
-4,403	19,8
-4,408	17,5
-4,414	16,7
-4,419	16,6
-4,424	16,2
-4,430	14,9
-4,435	13,8
-4,440	14,2
-4,446	16,1
-4,451	18,1
-4,456	18,8
-4,462	18,4
-4,467	18,8
-4,472	20,4
-4,478	22,4
-4,483	22,5
-4,488	20,4
-4,493	18,0
-4,499	16,3
-4,504	15,6
-4,509	15,1
-4,515	14,0
-4,520	13,4
-4,525	14,0
-4,531	16,0
-4,536	18,0
-4,541	18,7
-4,547	18,3
-4,552	18,5
-4,557	19,7
-4,563	21,3
-4,568	21,3
-4,573	19,4
-4,578	17,2
-4,584	16,0
-4,589	15,6
-4,594	15,3
-4,600	14,4
-4,605	13,6
-4,610	14,0
-4,616	15,8
-4,621	17,6
-4,626	18,1
-4,632	18,0
-4,637	18,4
-4,642	19,7
-4,648	21,1
-4,653	20,5
-4,658	18,5
-4,663	16,4
-4,669	15,3
-4,674	14,9
-4,679	14,4
-4,685	13,6
-4,690	13,6
-4,695	14,4
-4,701	16,2
-4,706	17,4
-4,711	17,6
-4,717	17,8
-4,722	18,7
-4,727	19,9
-4,733	20,3
-4,738	18,7
-4,743	16,7
-4,748	15,2
-4,754	14,4
-4,759	14,0
-4,764	13,4
-4,770	13,2
-4,775	13,9
-4,780	15,2
-4,786	16,4
-4,791	16,9
-4,796	17,2
-4,802	18,0
-4,807	19,2
-4,812	19,5
-4,818	18,3
-4,823	16,4
-4,828	15,1
-4,833	14,3
-4,839	13,6
-4,844	12,9
-4,849	12,8
-4,855	13,4
-4,860	14,8
-4,865	16,0
-4,871	16,4
-4,876	16,8
-4,881	17,9
-4,887	18,9
-4,892	18,8
-4,897	17,6
-4,902	15,8
-4,908	14,5
-4,913	13,7
-4,918	12,9
-4,924	12,1
-4,929	12,0
-4,934	12,8
-4,940	14,4
-4,945	15,3
-4,950	15,6
-4,956	16,0
-4,961	17,2
-4,966	18,4
-4,971	17,9
-4,977	16,3
-4,982	14,7
-4,987	13,6
-4,993	12,8
-4,998	12,0
-5,003	11,2
-5,009	11,5
-5,014	12,8
-5,019	14,0
-5,025	14,4
-5,030	14,5
-5,035	15,3
-5,040	16,8
-5,046	17,5
-5,051	16,4
-5,056	14,4
-5,062	13,2
-5,067	12,5
-5,072	12,0
-5,078	11,2
-5,083	10,7
-5,088	11,3
-5,094	12,6
-5,099	13,4
-5,104	13,4
-5,109	13,7
-5,115	14,8
-5,120	16,0
-5,125	15,6
-5,131	14,0
-5,136	12,4
-5,141	11,6
-5,147	11,2
-5,152	10,4
-5,157	9,6
-5,162	9,9
-5,168	11,1
-5,173	12,0
-5,178	12,0
-5,184	11,9
-5,189	12,7
-5,194	14,1
-5,200	14,3
-5,205	12,8
-5,210	11,2
-5,216	10,4
-5,221	10,0
-5,226	9,6
-5,231	8,8
-5,237	8,5
-5,242	9,3
-5,247	10,1
-5,253	10,4
-5,258	10,4
-5,263	10,8
-5,269	11,8
-5,274	12,0
-5,279	11,0
-5,284	9,6
-5,290	8,8
-5,295	8,5
-5,300	8,1
-5,306	7,6
-5,311	7,5
-5,316	7,9
-5,322	8,4
-5,327	8,5
-5,332	8,4
-5,337	8,8
-5,343	9,6
-5,348	9,6
-5,353	8,6
-5,359	7,7
-5,364	7,2
-5,369	6,8
-5,375	6,4
-5,380	6,0
-5,385	6,0
-5,390	6,3
-5,396	6,4
-5,401	6,4
-5,406	6,4
-5,412	6,8
-5,417	7,1
-5,422	6,8
-5,428	6,2
-5,433	5,7
-5,438	5,3
-5,443	5,0
-5,449	4,6
-5,454	4,5
