&a / °	I1 / %
-3,434	14,8
-3,440	11,7
-3,445	9,3
-3,450	7,9
-3,456	7,2
-3,461	7,2
-3,466	7,9
-3,472	9,2
-3,477	12,0
-3,482	16,0
-3,488	19,6
-3,493	21,2
-3,498	21,3
-3,504	22,3
-3,509	24,6
-3,514	25,4
-3,520	23,5
-3,525	20,3
-3,530	18,3
-3,536	17,6
-3,541	16,5
-3,546	13,9
-3,552	11,1
-3,557	8,8
-3,562	7,6
-3,568	7,2
-3,573	7,2
-3,578	8,1
-3,584	10,0
-3,589	13,3
-3,594	17,7
-3,600	20,4
-3,605	20,8
-3,610	21,2
-3,616	23,2
-3,621	25,6
-3,626	24,8
-3,632	21,6
-3,637	18,8
-3,642	17,6
-3,647	16,7
-3,653	14,3
-3,658	11,2
-3,663	8,8
-3,669	7,6
-3,674	7,1
-3,679	7,2
-3,685	8,0
-3,690	10,0
-3,695	13,3
-3,701	17,6
-3,706	20,0
-3,711	20,4
-3,717	21,0
-3,722	23,3
-3,727	25,0
-3,733	23,6
-3,738	20,4
-3,743	18,0
-3,749	17,0
-3,754	15,6
-3,759	12,9
-3,765	10,1
-3,770	8,2
-3,775	7,2
-3,781	6,9
-3,786	7,6
-3,791	9,1
-3,797	11,9
-3,802	15,8
-3,807	19,0
-3,813	19,8
-3,818	20,1
-3,823	21,7
-3,829	24,0
-3,834	23,4
-3,839	20,6
-3,844	18,0
-3,850	16,7
-3,855	15,2
-3,860	12,8
-3,866	10,1
-3,871	8,3
-3,876	7,2
-3,882	7,2
-3,887	7,6
-3,892	9,2
-3,898	12,0
-3,903	16,0
-3,908	18,7
-3,914	19,4
-3,919	19,9
-3,924	21,5
-3,930	22,3
-3,935	20,7
-3,940	18,0
-3,946	16,4
-3,951	15,8
-3,956	14,3
-3,962	11,6
-3,967	9,2
-3,972	7,6
-3,978	7,2
-3,983	7,2
-3,988	8,4
-3,994	10,7
-3,999	14,1
-4,004	17,4
-4,009	18,8
-4,015	19,2
-4,020	20,8
-4,025	22,8
-4,031	22,2
-4,036	19,4
-4,041	17,1
-4,047	15,9
-4,052	14,4
-4,057	12,0
-4,063	9,6
-4,068	8,0
-4,073	7,2
-4,079	7,3
-4,084	8,5
-4,089	10,7
-4,095	13,9
-4,100	16,5
-4,105	17,7
-4,111	18,4
-4,116	20,1
-4,121	21,5
-4,127	20,3
-4,132	18,0
-4,137	16,5
-4,143	15,3
-4,148	13,5
-4,153	10,8
-4,158	8,8
-4,164	7,6
-4,169	7,2
-4,174	7,6
-4,180	9,2
-4,185	12,0
-4,190	15,5
-4,196	17,5
-4,201	18,3
-4,206	19,2
-4,212	20,8
-4,217	20,8
-4,222	18,8
-4,228	16,8
-4,233	15,5
-4,238	13,9
-4,244	11,5
-4,249	9,2
-4,254	7,7
-4,260	7,3
-4,265	7,7
-4,270	9,1
-4,275	11,6
-4,281	14,8
-4,286	17,2
-4,291	18,0
-4,297	19,0
-4,302	20,6
-4,307	20,7
-4,313	18,8
-4,318	16,7
-4,323	15,2
-4,329	13,6
-4,334	11,2
-4,339	9,2
-4,345	8,0
-4,350	7,6
-4,355	8,1
-4,361	9,5
-4,366	12,0
-4,371	14,7
-4,377	16,4
-4,382	17,6
-4,387	19,0
-4,392	20,4
-4,398	19,6
-4,403	17,6
-4,408	15,6
-4,414	14,4
-4,419	12,4
-4,424	10,1
-4,430	8,4
-4,435	7,6
-4,440	7,6
-4,446	8,8
-4,451	10,8
-4,456	13,9
-4,462	16,3
-4,467	17,5
-4,472	18,4
-4,478	19,6
-4,483	19,6
-4,488	18,0
-4,493	16,0
-4,499	14,0
-4,504	12,0
-4,509	10,0
-4,515	8,3
-4,520	7,5
-4,525	7,6
-4,531	8,8
-4,536	10,8
-4,541	13,6
-4,547	15,8
-4,552	17,0
-4,557	17,8
-4,563	18,8
-4,568	18,7
-4,573	17,1
-4,578	15,2
-4,584	13,6
-4,589	12,0
-4,594	10,0
-4,600	8,4
-4,605	7,6
-4,610	7,6
-4,616	8,8
-4,621	10,8
-4,626	13,6
-4,632	15,6
-4,637	16,8
-4,642	17,7
-4,648	18,6
-4,653	18,0
-4,658	16,2
-4,663	14,3
-4,669	12,6
-4,674	10,8
-4,679	8,9
-4,685	7,7
-4,690	7,4
-4,695	8,0
-4,701	9,5
-4,706	11,9
-4,711	14,4
-4,717	15,9
-4,722	16,8
-4,727	17,6
-4,733	17,9
-4,738	16,7
-4,743	14,7
-4,748	13,0
-4,754	11,2
-4,759	9,2
-4,764	7,7
-4,770	7,1
-4,775	7,5
-4,780	8,8
-4,786	10,8
-4,791	13,2
-4,796	15,2
-4,802	16,3
-4,807	17,1
-4,812	17,1
-4,818	16,3
-4,823	14,4
-4,828	12,7
-4,833	11,1
-4,839	9,2
-4,844	7,6
-4,849	6,8
-4,855	7,1
-4,860	8,4
-4,865	10,5
-4,871	12,8
-4,876	14,7
-4,881	15,9
-4,887	16,7
-4,892	16,7
-4,897	15,6
-4,902	14,0
-4,908	12,4
-4,913	10,5
-4,918	8,5
-4,924	7,0
-4,929	6,3
-4,934	6,7
-4,940	8,1
-4,945	10,4
-4,950	12,7
-4,956	14,3
-4,961	15,5
-4,966	16,3
-4,971	15,9
-4,977	14,6
-4,982	13,0
-4,987	11,4
-4,993	9,4
-4,998	7,6
-5,003	6,4
-5,009	6,0
-5,014	6,6
-5,019	8,4
-5,025	10,8
-5,030	12,7
-5,035	13,8
-5,040	15,0
-5,046	15,5
-5,051	14,5
-5,056	12,9
-5,062	11,6
-5,067	10,0
-5,072	8,0
-5,078	6,4
-5,083	5,6
-5,088	5,6
-5,094	6,8
-5,099	8,8
-5,104	10,8
-5,109	12,0
-5,115	13,2
-5,120	14,1
-5,125	13,8
-5,131	12,3
-5,136	11,1
-5,141	9,6
-5,147	8,0
-5,152	6,0
-5,157	5,2
-5,162	5,0
-5,168	5,8
-5,173	7,5
-5,178	9,1
-5,184	10,3
-5,189	11,2
-5,194	12,4
-5,200	12,4
-5,205	11,2
-5,210	10,0
-5,216	8,8
-5,221	7,2
-5,226	5,6
-5,231	4,8
-5,237	4,4
-5,242	4,9
-5,247	6,1
-5,253	7,7
-5,258	8,9
-5,263	9,7
-5,269	10,4
-5,274	10,5
-5,279	9,7
-5,284	8,5
-5,290	7,5
-5,295	6,3
-5,300	5,1
-5,306	4,4
-5,311	4,0
-5,316	4,4
-5,322	5,2
-5,327	6,4
-5,332	7,2
-5,337	7,9
-5,343	8,3
-5,348	8,3
-5,353	7,6
-5,359	6,8
-5,364	5,9
-5,369	4,9
-5,375	4,2
-5,380	3,6
-5,385	3,4
-5,390	3,7
-5,396	4,3
-5,401	5,1
-5,406	5,6
-5,412	6,0
-5,417	6,1
-5,422	6,0
-5,428	5,6
-5,433	4,8
-5,438	4,2
-5,443	3,6
-5,449	3,2
-5,454	2,8
