&a / °	I1 / %
-3.429	17.4
-3.434	16.6
-3.440	14.2
-3.445	11.6
-3.450	9.7
-3.456	8.9
-3.461	8.9
-3.466	9.7
-3.472	11.8
-3.477	15.6
-3.482	19.3
-3.488	20.5
-3.493	20.1
-3.498	20.1
-3.504	21.7
-3.509	24.4
-3.514	25.3
-3.520	23.2
-3.525	19.9
-3.530	17.8
-3.536	17.1
-3.541	17.1
-3.546	15.9
-3.552	13.3
-3.557	10.8
-3.562	9.2
-3.568	8.5
-3.573	8.9
-3.578	10.2
-3.584	13.2
-3.589	17.2
-3.594	19.9
-3.600	20.0
-3.605	19.6
-3.610	20.5
-3.616	23.2
-3.621	25.6
-3.626	24.6
-3.632	21.2
-3.637	18.4
-3.642	17.0
-3.647	16.8
-3.653	15.9
-3.658	13.6
-3.663	11.2
-3.669	9.4
-3.674	8.6
-3.679	8.8
-3.685	10.1
-3.690	13.2
-3.695	17.2
-3.701	19.6
-3.706	19.6
-3.711	19.3
-3.717	20.5
-3.722	23.3
-3.727	25.0
-3.733	23.3
-3.738	20.0
-3.743	17.5
-3.749	16.7
-3.754	16.3
-3.759	14.9
-3.765	12.5
-3.770	10.3
-3.775	8.8
-3.781	8.4
-3.786	9.2
-3.791	11.6
-3.797	15.3
-3.802	18.5
-3.807	19.3
-3.813	18.9
-3.818	19.6
-3.823	21.9
-3.829	24.1
-3.834	23.2
-3.839	20.1
-3.844	17.3
-3.850	16.0
-3.855	15.6
-3.860	14.6
-3.866	12.4
-3.871	10.3
-3.876	8.9
-3.882	8.5
-3.887	9.4
-3.892	11.8
-3.898	15.4
-3.903	18.2
-3.908	18.7
-3.914	18.6
-3.919	19.5
-3.924	21.4
-3.930	22.2
-3.935	20.5
-3.940	17.7
-3.946	16.0
-3.951	15.6
-3.956	15.3
-3.962	13.6
-3.967	11.2
-3.972	9.3
-3.978	8.5
-3.983	8.9
-3.988	10.6
-3.994	13.7
-3.999	16.9
-4.004	18.1
-4.009	18.2
-4.015	18.8
-4.020	20.8
-4.025	22.8
-4.031	22.0
-4.036	19.2
-4.041	16.8
-4.047	15.6
-4.052	15.2
-4.057	13.6
-4.063	11.4
-4.068	9.5
-4.073	8.8
-4.079	9.1
-4.084	10.8
-4.089	13.6
-4.095	16.3
-4.100	17.2
-4.105	17.2
-4.111	18.0
-4.116	20.0
-4.121	21.3
-4.127	20.1
-4.132	17.8
-4.137	16.1
-4.143	15.3
-4.148	14.5
-4.153	12.5
-4.158	10.4
-4.164	9.0
-4.169	8.6
-4.174	9.5
-4.180	11.8
-4.185	14.9
-4.190	17.0
-4.196	17.4
-4.201	17.8
-4.206	19.0
-4.212	20.8
-4.217	20.7
-4.222	18.7
-4.228	16.5
-4.233	15.3
-4.238	14.5
-4.244	12.9
-4.249	10.9
-4.254	9.3
-4.260	8.8
-4.265	9.6
-4.270	11.6
-4.275	14.4
-4.281	16.6
-4.286	17.3
-4.291	17.6
-4.297	18.8
-4.302	20.4
-4.307	20.4
-4.313	18.4
-4.318	16.4
-4.323	15.2
-4.329	14.4
-4.334	12.7
-4.339	10.8
-4.345	9.3
-4.350	9.0
-4.355	9.8
-4.361	11.9
-4.366	14.3
-4.371	15.9
-4.377	16.4
-4.382	17.3
-4.387	18.9
-4.392	20.2
-4.398	19.4
-4.403	17.3
-4.408	15.5
-4.414	14.5
-4.419	13.3
-4.424	11.6
-4.430	9.9
-4.435	9.1
-4.440	9.2
-4.446	10.8
-4.451	13.2
-4.456	15.6
-4.462	16.8
-4.467	17.2
-4.472	18.4
-4.478	19.6
-4.483	19.3
-4.488	17.6
-4.493	15.6
-4.499	14.0
-4.504	12.8
-4.509	11.2
-4.515	9.6
-4.520	8.8
-4.525	9.2
-4.531	10.8
-4.536	13.1
-4.541	15.3
-4.547	16.2
-4.552	16.8
-4.557	17.7
-4.563	18.7
-4.568	18.3
-4.573	16.7
-4.578	15.1
-4.584	13.9
-4.589	12.7
-4.594	11.2
-4.600	9.6
-4.605	8.8
-4.610	9.2
-4.616	10.8
-4.621	13.2
-4.626	15.2
-4.632	16.0
-4.637	16.6
-4.642	17.6
-4.648	18.4
-4.653	17.6
-4.658	15.9
-4.663	14.1
-4.669	12.9
-4.674	11.7
-4.679	10.3
-4.685	9.1
-4.690	8.9
-4.695	9.7
-4.701	11.6
-4.706	13.7
-4.711	15.3
-4.717	16.1
-4.722	16.9
-4.727	17.6
-4.733	17.6
-4.738	16.2
-4.743	14.5
-4.748	12.9
-4.754	11.7
-4.759	10.3
-4.764	9.1
-4.770	8.6
-4.775	9.3
-4.780	10.8
-4.786	12.8
-4.791	14.4
-4.796	15.6
-4.802	16.4
-4.807	17.1
-4.812	17.0
-4.818	15.9
-4.823	14.2
-4.828	12.8
-4.833	11.6
-4.839	10.2
-4.844	8.8
-4.849	8.0
-4.855	8.7
-4.860	10.3
-4.865	12.3
-4.871	13.9
-4.876	15.0
-4.881	16.0
-4.887	16.4
-4.892	16.3
-4.897	15.2
-4.902	13.8
-4.908	12.3
-4.913	10.9
-4.918	9.4
-4.924	8.1
-4.929	7.6
-4.934	8.4
-4.940	10.0
-4.945	12.0
-4.950	13.2
-4.956	14.4
-4.961	15.5
-4.966	16.1
-4.971	15.5
-4.977	14.2
-4.982	12.8
-4.987	11.6
-4.993	10.0
-4.998	8.4
-5.003	7.2
-5.009	7.2
-5.014	8.4
-5.019	10.2
-5.025	11.8
-5.030	12.8
-5.035	13.6
-5.040	14.8
-5.046	15.2
-5.051	14.1
-5.056	12.5
-5.062	11.3
-5.067	10.2
-5.072	8.6
-5.078	7.2
-5.083	6.8
-5.088	7.2
-5.094	8.6
-5.099	10.4
-5.104	11.6
-5.109	12.3
-5.115	13.1
-5.120	13.9
-5.125	13.4
-5.131	12.0
-5.136	10.7
-5.141	9.8
-5.147	8.6
-5.152	7.2
-5.157	6.4
-5.162	6.4
-5.168	7.2
-5.173	8.8
-5.178	9.8
-5.184	10.2
-5.189	11.0
-5.194	12.0
-5.200	12.0
-5.205	10.8
-5.210	9.6
-5.216	8.8
-5.221	7.8
-5.226	6.6
-5.231	5.6
-5.237	5.4
-5.242	6.1
-5.247	7.3
-5.253	8.4
-5.258	9.0
-5.263	9.5
-5.269	10.0
-5.274	10.0
-5.279	9.2
-5.284	8.2
-5.290	7.4
-5.295	6.7
-5.300	5.6
-5.306	4.8
-5.311	4.5
-5.316	5.2
-5.322	6.0
-5.327	6.8
-5.332	7.2
-5.337	7.6
-5.343	8.0
-5.348	7.7
-5.353	7.0
-5.359	6.3
-5.364	5.6
-5.369	4.8
-5.375	4.4
-5.380	4.0
-5.385	4.0
-5.390	4.0
-5.396	4.5
-5.401	4.8
-5.406	5.2
-5.412	5.6
-5.417	5.6
-5.422	5.5
-5.428	4.8
-5.433	4.4
-5.438	4.0
-5.443	3.6
-5.449	3.2
-5.454	3.1
