&a / °	I1 / %
-3.429	7.4
-3.434	5.6
-3.440	4.6
-3.445	4.0
-3.450	3.6
-3.456	3.6
-3.461	3.7
-3.466	4.0
-3.472	4.8
-3.477	5.6
-3.482	7.0
-3.488	9.2
-3.493	12.1
-3.498	15.9
-3.504	20.5
-3.509	24.4
-3.514	25.4
-3.520	23.1
-3.525	18.3
-3.530	13.6
-3.536	9.7
-3.541	6.9
-3.546	5.3
-3.552	4.4
-3.557	4.0
-3.562	3.6
-3.568	3.6
-3.573	3.9
-3.578	4.3
-3.584	5.1
-3.589	6.3
-3.594	8.0
-3.600	10.4
-3.605	13.6
-3.610	18.0
-3.616	22.7
-3.621	25.5
-3.626	24.5
-3.632	20.3
-3.637	15.1
-3.642	10.8
-3.647	7.6
-3.653	5.6
-3.658	4.4
-3.663	3.8
-3.669	3.6
-3.674	3.6
-3.679	3.9
-3.685	4.3
-3.690	5.1
-3.695	6.3
-3.701	8.0
-3.706	10.4
-3.711	13.7
-3.717	18.0
-3.722	22.5
-3.727	24.7
-3.733	22.9
-3.738	18.4
-3.743	13.3
-3.749	9.3
-3.754	6.8
-3.759	5.2
-3.765	4.4
-3.770	3.7
-3.775	3.6
-3.781	3.6
-3.786	4.0
-3.791	4.8
-3.797	5.7
-3.802	7.2
-3.807	9.5
-3.813	12.4
-3.818	16.3
-3.823	20.7
-3.829	23.6
-3.834	22.8
-3.839	18.9
-3.844	14.0
-3.850	9.9
-3.855	7.1
-3.860	5.4
-3.866	4.4
-3.871	3.9
-3.876	3.6
-3.882	3.6
-3.887	4.0
-3.892	4.8
-3.898	5.9
-3.903	7.5
-3.908	9.9
-3.914	12.9
-3.919	16.6
-3.924	20.1
-3.930	21.5
-3.935	19.6
-3.940	15.6
-3.946	11.6
-3.951	8.3
-3.956	6.1
-3.962	4.8
-3.967	4.0
-3.972	3.6
-3.978	3.6
-3.983	4.0
-3.988	4.4
-3.994	5.2
-3.999	6.7
-4.004	8.7
-4.009	11.5
-4.015	15.2
-4.020	19.2
-4.025	22.0
-4.031	21.2
-4.036	17.2
-4.041	12.8
-4.047	9.1
-4.052	6.7
-4.057	5.2
-4.063	4.4
-4.068	4.0
-4.073	4.0
-4.079	4.0
-4.084	4.4
-4.089	5.2
-4.095	6.7
-4.100	8.7
-4.105	11.4
-4.111	14.8
-4.116	18.6
-4.121	20.4
-4.127	18.8
-4.132	15.4
-4.137	11.4
-4.143	8.2
-4.148	6.1
-4.153	4.8
-4.158	4.0
-4.164	3.8
-4.169	3.9
-4.174	4.0
-4.180	4.8
-4.185	6.0
-4.190	7.7
-4.196	10.1
-4.201	13.2
-4.206	16.8
-4.212	19.6
-4.217	19.6
-4.222	16.8
-4.228	12.7
-4.233	9.2
-4.238	6.8
-4.244	5.2
-4.249	4.4
-4.254	4.0
-4.260	4.0
-4.265	4.0
-4.270	4.8
-4.275	6.0
-4.281	7.6
-4.286	10.0
-4.291	12.8
-4.297	16.4
-4.302	19.2
-4.307	19.2
-4.313	16.4
-4.318	12.4
-4.323	8.8
-4.329	6.4
-4.334	5.1
-4.339	4.4
-4.345	4.0
-4.350	4.0
-4.355	4.4
-4.361	5.2
-4.366	6.2
-4.371	7.8
-4.377	10.0
-4.382	13.2
-4.387	16.8
-4.392	18.8
-4.398	17.9
-4.403	14.7
-4.408	10.8
-4.414	7.7
-4.419	5.7
-4.424	4.6
-4.430	4.0
-4.435	4.0
-4.440	4.0
-4.446	4.8
-4.451	5.9
-4.456	7.5
-4.462	9.6
-4.467	12.3
-4.472	15.4
-4.478	17.8
-4.483	17.8
-4.488	15.2
-4.493	11.6
-4.499	8.4
-4.504	6.0
-4.509	4.7
-4.515	4.0
-4.520	4.0
-4.525	4.0
-4.531	4.8
-4.536	5.9
-4.541	7.5
-4.547	9.5
-4.552	11.9
-4.557	14.5
-4.563	16.8
-4.568	16.8
-4.573	14.4
-4.578	11.0
-4.584	8.0
-4.589	6.0
-4.594	4.8
-4.600	4.0
-4.605	4.0
-4.610	4.0
-4.616	4.8
-4.621	6.0
-4.626	7.6
-4.632	9.8
-4.637	12.4
-4.642	15.1
-4.648	16.7
-4.653	16.0
-4.658	13.2
-4.663	9.7
-4.669	6.9
-4.674	5.2
-4.679	4.4
-4.685	3.7
-4.690	3.7
-4.695	4.0
-4.701	5.2
-4.706	6.6
-4.711	8.5
-4.717	10.9
-4.722	13.5
-4.727	15.6
-4.733	16.0
-4.738	14.0
-4.743	10.8
-4.748	7.7
-4.754	5.6
-4.759	4.4
-4.764	3.6
-4.770	3.4
-4.775	3.7
-4.780	4.5
-4.786	5.8
-4.791	7.7
-4.796	10.1
-4.802	12.8
-4.807	14.8
-4.812	15.2
-4.818	13.6
-4.823	10.6
-4.828	7.8
-4.833	5.7
-4.839	4.3
-4.844	3.5
-4.849	3.2
-4.855	3.3
-4.860	4.0
-4.865	5.2
-4.871	7.2
-4.876	9.6
-4.881	12.4
-4.887	14.5
-4.892	14.9
-4.897	13.2
-4.902	10.4
-4.908	7.3
-4.913	5.2
-4.918	4.4
-4.924	3.5
-4.929	3.1
-4.934	3.1
-4.940	3.6
-4.945	5.1
-4.950	7.1
-4.956	9.7
-4.961	12.5
-4.966	14.5
-4.971	14.0
-4.977	11.7
-4.982	8.8
-4.987	6.4
-4.993	4.5
-4.998	3.4
-5.003	2.7
-5.009	2.7
-5.014	2.8
-5.019	3.6
-5.025	5.1
-5.030	7.2
-5.035	10.0
-5.040	12.8
-5.046	13.9
-5.051	12.6
-5.056	9.8
-5.062	7.0
-5.067	5.0
-5.072	3.8
-5.078	2.9
-5.083	2.4
-5.088	2.4
-5.094	2.8
-5.099	3.8
-5.104	5.5
-5.109	7.9
-5.115	10.6
-5.120	12.4
-5.125	12.0
-5.131	9.7
-5.136	6.9
-5.141	4.9
-5.147	3.6
-5.152	2.8
-5.157	2.4
-5.162	2.0
-5.168	2.4
-5.173	3.2
-5.178	4.4
-5.184	6.0
-5.189	8.4
-5.194	10.4
-5.200	10.7
-5.205	9.1
-5.210	6.7
-5.216	4.7
-5.221	3.2
-5.226	2.4
-5.231	2.0
-5.237	2.0
-5.242	2.2
-5.247	2.6
-5.253	3.4
-5.258	5.0
-5.263	7.0
-5.269	8.6
-5.274	8.9
-5.279	7.6
-5.284	5.7
-5.290	4.0
-5.295	2.8
-5.300	2.1
-5.306	1.7
-5.311	1.6
-5.316	1.6
-5.322	2.0
-5.327	2.8
-5.332	4.0
-5.337	5.4
-5.343	6.4
-5.348	6.4
-5.353	5.3
-5.359	4.4
-5.364	3.2
-5.369	2.4
-5.375	1.6
-5.380	1.2
-5.385	1.2
-5.390	1.4
-5.396	1.7
-5.401	2.4
-5.406	3.2
-5.412	4.0
-5.417	4.4
-5.422	4.4
-5.428	3.6
-5.433	2.8
-5.438	2.0
-5.443	1.6
-5.449	1.2
-5.454	1.2
