x-axis,1,2,3
second,Volt,Volt,Volt
+6.93000E-03,+374.00007E-03,-8.75001E-03,+12.00008E-03
+6.94000E-03,+374.00007E-03,-8.75001E-03,+12.00008E-03
+6.95000E-03,+311.50007E-03,+3.74999E-03,+12.00008E-03
+6.96000E-03,+436.50007E-03,-2.50001E-03,+43.25008E-03
+6.97000E-03,+374.00007E-03,-2.50001E-03,+12.00008E-03
+6.98000E-03,+374.00007E-03,-2.50001E-03,+43.25008E-03
+6.99000E-03,+374.00007E-03,-8.75001E-03,+43.25008E-03
+7.00000E-03,+374.00007E-03,-15.00001E-03,+43.25008E-03
+7.01000E-03,+374.00007E-03,-2.50001E-03,+43.25008E-03
+7.02000E-03,+311.50007E-03,-8.75001E-03,+12.00008E-03
+7.03000E-03,+374.00007E-03,-15.00001E-03,+43.25008E-03
+7.04000E-03,+436.50007E-03,-8.75001E-03,+43.25008E-03
+7.05000E-03,+311.50007E-03,-8.75001E-03,+43.25008E-03
+7.06000E-03,+374.00007E-03,-8.75001E-03,+74.50008E-03
+7.07000E-03,+249.00007E-03,-8.75001E-03,+74.50008E-03
+7.08000E-03,+374.00007E-03,-8.75001E-03,+43.25008E-03
+7.09000E-03,+436.50007E-03,-2.50001E-03,+43.25008E-03
+7.10000E-03,+374.00007E-03,-8.75001E-03,+12.00008E-03
+7.11000E-03,+436.50007E-03,-8.75001E-03,+43.25008E-03
+7.12000E-03,+374.00007E-03,-15.00001E-03,+43.25008E-03
+7.13000E-03,+311.50007E-03,-8.75001E-03,+43.25008E-03
+7.14000E-03,+374.00007E-03,+3.74999E-03,+43.25008E-03
+7.15000E-03,+374.00007E-03,-2.50001E-03,+43.25008E-03
+7.16000E-03,+311.50007E-03,-15.00001E-03,+43.25008E-03
+7.17000E-03,+311.50007E-03,-8.75001E-03,+43.25008E-03
+7.18000E-03,+311.50007E-03,-2.50001E-03,+43.25008E-03
+7.19000E-03,+311.50007E-03,-8.75001E-03,+43.25008E-03
+7.20000E-03,+374.00007E-03,-2.50001E-03,+12.00008E-03
+7.21000E-03,+374.00007E-03,-15.00001E-03,+43.25008E-03
+7.22000E-03,+374.00007E-03,-8.75001E-03,+43.25008E-03
+7.23000E-03,+311.50007E-03,-2.50001E-03,+74.50008E-03
+7.24000E-03,+374.00007E-03,-15.00001E-03,+43.25008E-03
+7.25000E-03,+374.00007E-03,-2.50001E-03,+43.25008E-03
+7.26000E-03,+374.00007E-03,-8.75001E-03,+12.00008E-03
+7.27000E-03,+311.50007E-03,-8.75001E-03,+12.00008E-03
+7.28000E-03,+374.00007E-03,-8.75001E-03,+12.00008E-03
+7.29000E-03,+311.50007E-03,-2.50001E-03,+43.25008E-03
+7.30000E-03,+311.50007E-03,-8.75001E-03,+43.25008E-03
+7.31000E-03,+374.00007E-03,-15.00001E-03,+12.00008E-03
+7.32000E-03,+374.00007E-03,-8.75001E-03,+12.00008E-03
+7.33000E-03,+311.50007E-03,-15.00001E-03,+43.25008E-03
+7.34000E-03,+311.50007E-03,-8.75001E-03,+43.25008E-03
+7.35000E-03,+311.50007E-03,-2.50001E-03,+43.25008E-03
+7.36000E-03,+311.50007E-03,-8.75001E-03,+12.00008E-03
+7.37000E-03,+374.00007E-03,-8.75001E-03,+43.25008E-03
+7.38000E-03,+311.50007E-03,-8.75001E-03,+12.00008E-03
+7.39000E-03,+374.00007E-03,-15.00001E-03,+12.00008E-03
+7.40000E-03,+311.50007E-03,-15.00001E-03,+12.00008E-03
+7.41000E-03,+374.00007E-03,-8.75001E-03,+43.25008E-03
+7.42000E-03,+374.00007E-03,-8.75001E-03,+12.00008E-03
+7.43000E-03,+249.00007E-03,-15.00001E-03,+12.00008E-03
+7.44000E-03,+311.50007E-03,-8.75001E-03,+12.00008E-03
+7.45000E-03,+311.50007E-03,-8.75001E-03,+12.00008E-03
+7.46000E-03,+374.00007E-03,-21.25001E-03,+12.00008E-03
+7.47000E-03,+374.00007E-03,-8.75001E-03,+12.00008E-03
+7.48000E-03,+374.00007E-03,-8.75001E-03,+43.25008E-03
+7.49000E-03,+374.00007E-03,-15.00001E-03,+43.25008E-03
+7.50000E-03,+374.00007E-03,-8.75001E-03,+43.25008E-03
+7.51000E-03,+374.00007E-03,-15.00001E-03,+43.25008E-03
+7.52000E-03,+311.50007E-03,-8.75001E-03,+12.00008E-03
+7.53000E-03,+311.50007E-03,-15.00001E-03,+12.00008E-03
+7.54000E-03,+311.50007E-03,-2.50001E-03,+12.00008E-03
+7.55000E-03,+374.00007E-03,-15.00001E-03,+43.25008E-03
+7.56000E-03,+311.50007E-03,-8.75001E-03,+12.00008E-03
+7.57000E-03,+374.00007E-03,-8.75001E-03,+43.25008E-03
+7.58000E-03,+374.00007E-03,-15.00001E-03,+43.25008E-03
+7.59000E-03,+374.00007E-03,-8.75001E-03,+43.25008E-03
+7.60000E-03,+436.50007E-03,-15.00001E-03,+12.00008E-03
+7.61000E-03,+436.50007E-03,-8.75001E-03,+74.50008E-03
+7.62000E-03,+311.50007E-03,-15.00001E-03,+12.00008E-03
+7.63000E-03,+311.50007E-03,-15.00001E-03,+74.50008E-03
+7.64000E-03,+311.50007E-03,-15.00001E-03,+12.00008E-03
+7.65000E-03,+374.00007E-03,-21.25001E-03,+43.25008E-03
+7.66000E-03,+311.50007E-03,-21.25001E-03,+12.00008E-03
+7.67000E-03,+374.00007E-03,-21.25001E-03,+12.00008E-03
+7.68000E-03,+311.50007E-03,-15.00001E-03,+12.00008E-03
+7.69000E-03,+374.00007E-03,-15.00001E-03,+43.25008E-03
+7.70000E-03,+374.00007E-03,-8.75001E-03,+43.25008E-03
+7.71000E-03,+374.00007E-03,-15.00001E-03,+12.00008E-03
+7.72000E-03,+374.00007E-03,-8.75001E-03,+12.00008E-03
+7.73000E-03,+311.50007E-03,-8.75001E-03,+43.25008E-03
+7.74000E-03,+311.50007E-03,-15.00001E-03,+43.25008E-03
+7.75000E-03,+374.00007E-03,-8.75001E-03,+43.25008E-03
+7.76000E-03,+311.50007E-03,-15.00001E-03,+12.00008E-03
+7.77000E-03,+311.50007E-03,-15.00001E-03,+12.00008E-03
+7.78000E-03,+311.50007E-03,-15.00001E-03,+12.00008E-03
+7.79000E-03,+374.00007E-03,-8.75001E-03,+12.00008E-03
+7.80000E-03,+311.50007E-03,-15.00001E-03,+43.25008E-03
+7.81000E-03,+374.00007E-03,-8.75001E-03,+43.25008E-03
+7.82000E-03,+374.00007E-03,-8.75001E-03,+12.00008E-03
+7.83000E-03,+374.00007E-03,-21.25001E-03,+12.00008E-03
+7.84000E-03,+311.50007E-03,-15.00001E-03,+12.00008E-03
+7.85000E-03,+311.50007E-03,-21.25001E-03,+12.00008E-03
+7.86000E-03,+311.50007E-03,-21.25001E-03,+12.00008E-03
+7.87000E-03,+374.00007E-03,-21.25001E-03,+43.25008E-03
+7.88000E-03,+311.50007E-03,-15.00001E-03,+12.00008E-03
+7.89000E-03,+311.50007E-03,-8.75001E-03,+12.00008E-03
+7.90000E-03,+311.50007E-03,-21.25001E-03,+12.00008E-03
+7.91000E-03,+374.00007E-03,-21.25001E-03,+12.00008E-03
+7.92000E-03,+374.00007E-03,-15.00001E-03,+43.25008E-03
+7.93000E-03,+436.50007E-03,-15.00001E-03,+12.00008E-03
+7.94000E-03,+311.50007E-03,-8.75001E-03,+43.25008E-03
+7.95000E-03,+249.00007E-03,-8.75001E-03,+43.25008E-03
+7.96000E-03,+311.50007E-03,-15.00001E-03,+12.00008E-03
+7.97000E-03,+436.50007E-03,-15.00001E-03,+12.00008E-03
+7.98000E-03,+374.00007E-03,-8.75001E-03,+12.00008E-03
+7.99000E-03,+311.50007E-03,-8.75001E-03,+12.00008E-03
+8.00000E-03,+436.50007E-03,-15.00001E-03,+43.25008E-03
+8.01000E-03,+311.50007E-03,-15.00001E-03,+43.25008E-03
+8.02000E-03,+374.00007E-03,-15.00001E-03,+12.00008E-03
+8.03000E-03,+436.50007E-03,-21.25001E-03,+43.25008E-03
+8.04000E-03,+374.00007E-03,-27.50001E-03,+43.25008E-03
+8.05000E-03,+311.50007E-03,-15.00001E-03,+43.25008E-03
+8.06000E-03,+374.00007E-03,-15.00001E-03,+12.00008E-03
+8.07000E-03,+374.00007E-03,-21.25001E-03,+12.00008E-03
+8.08000E-03,+374.00007E-03,-21.25001E-03,+43.25008E-03
+8.09000E-03,+374.00007E-03,-15.00001E-03,+43.25008E-03
+8.10000E-03,+311.50007E-03,-15.00001E-03,+12.00008E-03
+8.11000E-03,+374.00007E-03,-8.75001E-03,+43.25008E-03
+8.12000E-03,+374.00007E-03,-15.00001E-03,+12.00008E-03
+8.13000E-03,+311.50007E-03,-15.00001E-03,+43.25008E-03
+8.14000E-03,+249.00007E-03,-15.00001E-03,+12.00008E-03
+8.15000E-03,+311.50007E-03,-21.25001E-03,+12.00008E-03
+8.16000E-03,+311.50007E-03,-15.00001E-03,+12.00008E-03
+8.17000E-03,+311.50007E-03,-21.25001E-03,+12.00008E-03
+8.18000E-03,+374.00007E-03,-27.50001E-03,+12.00008E-03
+8.19000E-03,+311.50007E-03,-21.25001E-03,+43.25008E-03
+8.20000E-03,+374.00007E-03,-21.25001E-03,+43.25008E-03
+8.21000E-03,+374.00007E-03,-15.00001E-03,+43.25008E-03
+8.22000E-03,+311.50007E-03,-8.75001E-03,+43.25008E-03
+8.23000E-03,+374.00007E-03,-15.00001E-03,+12.00008E-03
+8.24000E-03,+249.00007E-03,-15.00001E-03,+43.25008E-03
+8.25000E-03,+311.50007E-03,-8.75001E-03,+12.00008E-03
+8.26000E-03,+374.00007E-03,-15.00001E-03,+12.00008E-03
+8.27000E-03,+311.50007E-03,-8.75001E-03,+43.25008E-03
+8.28000E-03,+311.50007E-03,-8.75001E-03,+43.25008E-03
+8.29000E-03,+436.50007E-03,-21.25001E-03,+12.00008E-03
+8.30000E-03,+374.00007E-03,-21.25001E-03,+43.25008E-03
+8.31000E-03,+374.00007E-03,-15.00001E-03,+12.00008E-03
+8.32000E-03,+311.50007E-03,-15.00001E-03,+12.00008E-03
+8.33000E-03,+311.50007E-03,-8.75001E-03,+12.00008E-03
+8.34000E-03,+249.00007E-03,-15.00001E-03,+12.00008E-03
+8.35000E-03,+311.50007E-03,-15.00001E-03,+43.25008E-03
+8.36000E-03,+311.50007E-03,-15.00001E-03,+12.00008E-03
+8.37000E-03,+374.00007E-03,-21.25001E-03,+12.00008E-03
+8.38000E-03,+311.50007E-03,-15.00001E-03,+43.25008E-03
+8.39000E-03,+374.00007E-03,-27.50001E-03,+12.00008E-03
+8.40000E-03,+249.00007E-03,-21.25001E-03,+12.00008E-03
+8.41000E-03,+374.00007E-03,-15.00001E-03,+12.00008E-03
+8.42000E-03,+311.50007E-03,-15.00001E-03,+12.00008E-03
+8.43000E-03,+249.00007E-03,-8.75001E-03,+43.25008E-03
+8.44000E-03,+311.50007E-03,-27.50001E-03,+12.00008E-03
+8.45000E-03,+311.50007E-03,-15.00001E-03,+12.00008E-03
+8.46000E-03,+436.50007E-03,-21.25001E-03,+43.25008E-03
+8.47000E-03,+374.00007E-03,-21.25001E-03,+12.00008E-03
+8.48000E-03,+374.00007E-03,-21.25001E-03,+12.00008E-03
+8.49000E-03,+249.00007E-03,-15.00001E-03,+12.00008E-03
+8.50000E-03,+374.00007E-03,-15.00001E-03,+12.00008E-03
+8.51000E-03,+374.00007E-03,-15.00001E-03,+12.00008E-03
+8.52000E-03,+374.00007E-03,-15.00001E-03,+12.00008E-03
+8.53000E-03,+374.00007E-03,-8.75001E-03,+43.25008E-03
+8.54000E-03,+311.50007E-03,-15.00001E-03,+12.00008E-03
+8.55000E-03,+374.00007E-03,-15.00001E-03,+43.25008E-03
+8.56000E-03,+374.00007E-03,-15.00001E-03,+43.25008E-03
+8.57000E-03,+311.50007E-03,-21.25001E-03,+12.00008E-03
+8.58000E-03,+374.00007E-03,-15.00001E-03,+12.00008E-03
+8.59000E-03,+249.00007E-03,-15.00001E-03,+12.00008E-03
+8.60000E-03,+311.50007E-03,-21.25001E-03,+12.00008E-03
+8.61000E-03,+374.00007E-03,-15.00001E-03,+12.00008E-03
+8.62000E-03,+374.00007E-03,-15.00001E-03,+12.00008E-03
+8.63000E-03,+311.50007E-03,-8.75001E-03,+12.00008E-03
+8.64000E-03,+311.50007E-03,-27.50001E-03,+12.00008E-03
+8.65000E-03,+374.00007E-03,-21.25001E-03,+43.25008E-03
+8.66000E-03,+374.00007E-03,-21.25001E-03,+43.25008E-03
+8.67000E-03,+311.50007E-03,-27.50001E-03,+12.00008E-03
+8.68000E-03,+374.00007E-03,-27.50001E-03,+12.00008E-03
+8.69000E-03,+374.00007E-03,-21.25001E-03,+12.00008E-03
+8.70000E-03,+374.00007E-03,-15.00001E-03,+43.25008E-03
+8.71000E-03,+311.50007E-03,-15.00001E-03,+12.00008E-03
+8.72000E-03,+311.50007E-03,-15.00001E-03,+43.25008E-03
+8.73000E-03,+249.00007E-03,-21.25001E-03,+12.00008E-03
+8.74000E-03,+311.50007E-03,-15.00001E-03,+43.25008E-03
+8.75000E-03,+249.00007E-03,-21.25001E-03,+74.50008E-03
+8.76000E-03,+311.50007E-03,-15.00001E-03,+12.00008E-03
+8.77000E-03,+311.50007E-03,-15.00001E-03,+12.00008E-03
+8.78000E-03,+374.00007E-03,-21.25001E-03,+12.00008E-03
+8.79000E-03,+374.00007E-03,-21.25001E-03,-19.24992E-03
+8.80000E-03,+374.00007E-03,-21.25001E-03,+12.00008E-03
+8.81000E-03,+311.50007E-03,-27.50001E-03,+12.00008E-03
+8.82000E-03,+311.50007E-03,-15.00001E-03,+12.00008E-03
+8.83000E-03,+436.50007E-03,-21.25001E-03,+12.00008E-03
+8.84000E-03,+374.00007E-03,-21.25001E-03,+12.00008E-03
+8.85000E-03,+249.00007E-03,-15.00001E-03,+12.00008E-03
+8.86000E-03,+311.50007E-03,-15.00001E-03,+43.25008E-03
+8.87000E-03,+311.50007E-03,-27.50001E-03,+12.00008E-03
+8.88000E-03,+311.50007E-03,-21.25001E-03,+12.00008E-03
+8.89000E-03,+374.00007E-03,-27.50001E-03,+12.00008E-03
+8.90000E-03,+374.00007E-03,-27.50001E-03,+12.00008E-03
+8.91000E-03,+249.00007E-03,-15.00001E-03,+12.00008E-03
+8.92000E-03,+374.00007E-03,-21.25001E-03,+12.00008E-03
+8.93000E-03,+249.00007E-03,-21.25001E-03,+12.00008E-03
+8.94000E-03,+436.50007E-03,-27.50001E-03,+43.25008E-03
+8.95000E-03,+311.50007E-03,-21.25001E-03,+12.00008E-03
+8.96000E-03,+311.50007E-03,-21.25001E-03,+12.00008E-03
+8.97000E-03,+311.50007E-03,-27.50001E-03,+12.00008E-03
+8.98000E-03,+311.50007E-03,-33.75001E-03,+12.00008E-03
+8.99000E-03,+374.00007E-03,-27.50001E-03,+12.00008E-03
+9.00000E-03,+311.50007E-03,-21.25001E-03,+12.00008E-03
+9.01000E-03,+374.00007E-03,-21.25001E-03,+12.00008E-03
+9.02000E-03,+249.00007E-03,-15.00001E-03,+12.00008E-03
+9.03000E-03,+311.50007E-03,-27.50001E-03,+12.00008E-03
+9.04000E-03,+311.50007E-03,-21.25001E-03,-19.24992E-03
+9.05000E-03,+374.00007E-03,-21.25001E-03,+12.00008E-03
+9.06000E-03,+374.00007E-03,-21.25001E-03,+12.00008E-03
+9.07000E-03,+374.00007E-03,-27.50001E-03,+12.00008E-03
+9.08000E-03,+311.50007E-03,-27.50001E-03,+12.00008E-03
+9.09000E-03,+374.00007E-03,-15.00001E-03,+12.00008E-03
+9.10000E-03,+374.00007E-03,-27.50001E-03,+12.00008E-03
+9.11000E-03,+311.50007E-03,-15.00001E-03,+12.00008E-03
+9.12000E-03,+374.00007E-03,-21.25001E-03,+43.25008E-03
+9.13000E-03,+374.00007E-03,-15.00001E-03,+12.00008E-03
+9.14000E-03,+311.50007E-03,-21.25001E-03,+12.00008E-03
+9.15000E-03,+374.00007E-03,-27.50001E-03,+43.25008E-03
+9.16000E-03,+249.00007E-03,-21.25001E-03,+43.25008E-03
+9.17000E-03,+374.00007E-03,-33.75001E-03,+12.00008E-03
+9.18000E-03,+374.00007E-03,-27.50001E-03,+12.00008E-03
+9.19000E-03,+374.00007E-03,-27.50001E-03,+12.00008E-03
+9.20000E-03,+374.00007E-03,-21.25001E-03,+12.00008E-03
+9.21000E-03,+311.50007E-03,-15.00001E-03,+43.25008E-03
+9.22000E-03,+311.50007E-03,-21.25001E-03,+12.00008E-03
+9.23000E-03,+374.00007E-03,-21.25001E-03,+43.25008E-03
+9.24000E-03,+374.00007E-03,-27.50001E-03,-19.24992E-03
+9.25000E-03,+311.50007E-03,-21.25001E-03,+12.00008E-03
+9.26000E-03,+311.50007E-03,-21.25001E-03,-19.24992E-03
+9.27000E-03,+311.50007E-03,-21.25001E-03,-19.24992E-03
+9.28000E-03,+311.50007E-03,-15.00001E-03,+12.00008E-03
+9.29000E-03,+311.50007E-03,-21.25001E-03,+12.00008E-03
+9.30000E-03,+374.00007E-03,-21.25001E-03,+12.00008E-03
+9.31000E-03,+374.00007E-03,-27.50001E-03,+12.00008E-03
+9.32000E-03,+311.50007E-03,-21.25001E-03,+12.00008E-03
+9.33000E-03,+311.50007E-03,-33.75001E-03,+12.00008E-03
+9.34000E-03,+311.50007E-03,-27.50001E-03,+12.00008E-03
+9.35000E-03,+311.50007E-03,-27.50001E-03,-19.24992E-03
