x-axis,1
second,Volt
+2.1057000E-06,+425.7812500427E-03
+2.1058000E-06,+373.0468750385E-03
+2.1059000E-06,+320.3125000386E-03
+2.1060000E-06,+267.5781250387E-03
+2.1061000E-06,+216.7968750374E-03
+2.1062000E-06,+169.9218750346E-03
+2.1063000E-06,+130.8593750289E-03
+2.1064000E-06,+93.7500000276E-03
+2.1065000E-06,+56.6406250276E-03
+2.1066000E-06,+15.6250000306E-03
+2.1067000E-06,-23.4374999707E-03
+2.1068000E-06,-62.4999999707E-03
+2.1069000E-06,-103.5156249691E-03
+2.1070000E-06,-146.4843749676E-03
+2.1071000E-06,-193.3593749645E-03
+2.1072000E-06,-240.2343749644E-03
+2.1073000E-06,-285.1562499658E-03
+2.1074000E-06,-328.1249999672E-03
+2.1075000E-06,-371.0937499671E-03
+2.1076000E-06,-416.0156249655E-03
+2.1077000E-06,-460.9374999654E-03
+2.1078000E-06,-503.9062499669E-03
+2.1079000E-06,-544.9218749683E-03
+2.1080000E-06,-585.9374999682E-03
+2.1081000E-06,-630.8593749651E-03
+2.1082000E-06,-675.7812499650E-03
+2.1083000E-06,-718.7499999664E-03
+2.1084000E-06,-761.7187499663E-03
+2.1085000E-06,-808.5937499632E-03
+2.1086000E-06,-857.4218749615E-03
+2.1087000E-06,-910.1562499583E-03
+2.1088000E-06,-957.0312499629E-03
+2.1089000E-06,-1.0039062499628E+00
+2.1090000E-06,-1.0507812499627E+00
+2.1091000E-06,-1.0976562499626E+00
+2.1092000E-06,-1.1406249999656E+00
+2.1093000E-06,-1.1796874999687E+00
+2.1094000E-06,-1.2167968749702E+00
+2.1095000E-06,-1.2539062499701E+00
+2.1096000E-06,-1.2949218749669E+00
+2.1097000E-06,-1.3359374999668E+00
+2.1098000E-06,-1.3749999999683E+00
+2.1099000E-06,-1.4179687499650E+00
+2.1100000E-06,-1.4609374999649E+00
+2.1101000E-06,-1.5058593749632E+00
+2.1102000E-06,-1.5527343749615E+00
+2.1103000E-06,-1.5957031249647E+00
+2.1104000E-06,-1.6406249999630E+00
+2.1105000E-06,-1.6855468749629E+00
+2.1106000E-06,-1.7304687499628E+00
+2.1107000E-06,-1.7773437499611E+00
+2.1108000E-06,-1.8222656249626E+00
+2.1109000E-06,-1.8632812499658E+00
+2.1110000E-06,-1.9042968749657E+00
+2.1111000E-06,-1.9433593749672E+00
+2.1112000E-06,-1.9824218749672E+00
+2.1113000E-06,-2.0117187499753E+00
+2.1114000E-06,-2.0410156249752E+00
+2.1115000E-06,-2.0683593749768E+00
+2.1116000E-06,-2.0976562499751E+00
+2.1117000E-06,-2.1269531249751E+00
+2.1118000E-06,-2.1562499999750E+00
+2.1119000E-06,-2.1894531249716E+00
+2.1120000E-06,-2.2265624999682E+00
+2.1121000E-06,-2.2675781249648E+00
+2.1122000E-06,-2.3105468749630E+00
+2.1123000E-06,-2.3535156249629E+00
+2.1124000E-06,-2.3925781249662E+00
+2.1125000E-06,-2.4316406249661E+00
+2.1126000E-06,-2.4648437499711E+00
+2.1127000E-06,-2.4941406249745E+00
+2.1128000E-06,-2.5175781249795E+00
+2.1129000E-06,-2.5371093749829E+00
+2.1130000E-06,-2.5566406249829E+00
+2.1131000E-06,-2.5761718749828E+00
+2.1132000E-06,-2.6015624999776E+00
+2.1133000E-06,-2.6269531249776E+00
+2.1134000E-06,-2.6562499999741E+00
+2.1135000E-06,-2.6894531249705E+00
+2.1136000E-06,-2.7226562499705E+00
+2.1137000E-06,-2.7597656249669E+00
+2.1138000E-06,-2.7910156249721E+00
+2.1139000E-06,-2.8222656249720E+00
+2.1140000E-06,-2.8515624999737E+00
+2.1141000E-06,-2.8808593749736E+00
+2.1142000E-06,-2.9082031249753E+00
+2.1143000E-06,-2.9335937499770E+00
+2.1144000E-06,-2.9570312499788E+00
+2.1145000E-06,-2.9824218749769E+00
+2.1146000E-06,-3.0078124999769E+00
+2.1147000E-06,-3.0332031249768E+00
+2.1148000E-06,-3.0585937499768E+00
+2.1149000E-06,-3.0839843749767E+00
+2.1150000E-06,-3.1093749999767E+00
+2.1151000E-06,-3.1328124999784E+00
+2.1152000E-06,-3.1562499999784E+00
+2.1153000E-06,-3.1757812499819E+00
+2.1154000E-06,-3.1914062499855E+00
+2.1155000E-06,-3.2050781249873E+00
+2.1156000E-06,-3.2167968749891E+00
+2.1157000E-06,-3.2265624999909E+00
+2.1158000E-06,-3.2324218749945E+00
+2.1159000E-06,-3.2402343749927E+00
+2.1160000E-06,-3.2499999999908E+00
+2.1161000E-06,-3.2617187499890E+00
+2.1162000E-06,-3.2773437499853E+00
+2.1163000E-06,-3.2929687499852E+00
+2.1164000E-06,-3.3085937499852E+00
+2.1165000E-06,-3.3261718749833E+00
+2.1166000E-06,-3.3417968749851E+00
+2.1167000E-06,-3.3554687499870E+00
+2.1168000E-06,-3.3652343749907E+00
+2.1169000E-06,-3.3710937499944E+00
+2.1170000E-06,-3.3749999999963E+00
+2.1171000E-06,-3.3789062499962E+00
+2.1172000E-06,-3.3828124999962E+00
+2.1173000E-06,-3.3886718749943E+00
+2.1174000E-06,-3.3945312499943E+00
+2.1175000E-06,-3.4042968749905E+00
+2.1176000E-06,-3.4160156249886E+00
+2.1177000E-06,-3.4296874999867E+00
+2.1178000E-06,-3.4414062499886E+00
+2.1179000E-06,-3.4511718749905E+00
+2.1180000E-06,-3.4589843749924E+00
+2.1181000E-06,-3.4648437499943E+00
+2.1182000E-06,-3.4648437500000E+00
+2.1183000E-06,-3.4628906250019E+00
+2.1184000E-06,-3.4570312500058E+00
+2.1185000E-06,-3.4511718750058E+00
+2.1186000E-06,-3.4453125000058E+00
+2.1187000E-06,-3.4433593750019E+00
+2.1188000E-06,-3.4394531250039E+00
+2.1189000E-06,-3.4375000000020E+00
+2.1190000E-06,-3.4375000000000E+00
+2.1191000E-06,-3.4335937500039E+00
+2.1192000E-06,-3.4335937500000E+00
+2.1193000E-06,-3.4277343750059E+00
+2.1194000E-06,-3.4218750000059E+00
+2.1195000E-06,-3.4160156250059E+00
+2.1196000E-06,-3.4082031250079E+00
+2.1197000E-06,-3.4003906250079E+00
+2.1198000E-06,-3.3945312500060E+00
+2.1199000E-06,-3.3886718750060E+00
+2.1200000E-06,-3.3847656250040E+00
+2.1201000E-06,-3.3789062500060E+00
+2.1202000E-06,-3.3750000000040E+00
+2.1203000E-06,-3.3691406250060E+00
+2.1204000E-06,-3.3613281250080E+00
+2.1205000E-06,-3.3515625000101E+00
+2.1206000E-06,-3.3378906250141E+00
+2.1207000E-06,-3.3242187500142E+00
+2.1208000E-06,-3.3085937500162E+00
+2.1209000E-06,-3.2910156250183E+00
+2.1210000E-06,-3.2734375000183E+00
+2.1211000E-06,-3.2539062500204E+00
+2.1212000E-06,-3.2382812500163E+00
+2.1213000E-06,-3.2246093750143E+00
+2.1214000E-06,-3.2109375000143E+00
+2.1215000E-06,-3.1972656250144E+00
+2.1216000E-06,-3.1816406250165E+00
+2.1217000E-06,-3.1660156250165E+00
+2.1218000E-06,-3.1503906250165E+00
+2.1219000E-06,-3.1347656250166E+00
+2.1220000E-06,-3.1152343750207E+00
+2.1221000E-06,-3.0957031250208E+00
